Age,Annual Income,Spending Score,Previous Purchases,Campaign Engagement,Days Since Last Purchase,Gender,Marital Status,Children,Social Media Interaction,Email Click Rate,Online Browsing Time,Loyalty Points,Product Reviews,Customer Tenure,Response
34,75971,76,18,2,188,0,1,0,5,0.19485371733435108,64,410,35,0,0
40,33598,81,13,6,284,0,1,0,13,0.7590743862836372,243,3828,46,6,1
43,40564,65,4,6,103,0,1,2,10,0.6310051876392315,292,625,43,3,0
46,141052,62,9,6,56,1,1,0,7,0.9784315377541174,289,2468,18,3,1
50,126434,81,16,1,310,0,1,2,8,0.9234456379471807,77,2272,41,14,0
44,79725,2,19,1,171,1,1,1,5,0.5942593991682911,293,1976,3,3,0
42,116134,6,15,4,155,1,1,0,2,0.15494145352854716,102,1052,41,19,0
27,135940,75,16,3,164,1,0,0,7,0.3363457757212033,73,2627,26,2,0
64,89940,43,0,6,332,1,0,0,15,0.2330106936836499,28,4463,2,18,0
40,92085,82,14,2,68,0,1,3,18,0.4705162856135562,177,1445,48,19,0
38,47862,40,16,4,57,1,1,0,0,0.8005734368168663,248,3503,43,14,0
38,40265,89,10,1,206,0,0,1,12,0.821848398886658,253,1528,11,11,0
60,39705,39,4,0,84,0,1,2,11,0.17806571852271647,259,3815,35,0,0
30,85279,28,3,8,324,1,0,1,19,0.549087675965198,96,120,38,4,0
54,92471,80,8,3,100,1,0,2,7,0.6767326420815164,237,780,1,14,0
50,121080,63,15,7,291,0,0,1,13,0.3966316128010373,151,3256,41,5,1
41,109834,64,11,6,250,0,0,3,5,0.9054366101839301,168,772,33,1,1
61,92979,12,17,0,219,0,1,1,2,0.35901907986364434,21,3061,37,0,0
28,85828,41,2,9,159,1,1,1,2,0.4901347975780447,9,3866,30,10,0
34,128206,29,14,6,186,0,1,0,13,0.5868358221675589,43,266,4,14,0
21,146884,23,17,1,86,1,1,3,2,0.4273525157313328,187,1022,19,6,0
64,138007,85,11,2,329,0,1,3,11,0.9636351224966839,153,1332,37,11,0
42,76104,80,12,0,348,0,1,0,11,0.7604653511877707,139,3522,10,0,0
47,70934,51,0,6,154,1,1,2,16,0.82908356951261,19,4970,30,18,0
26,144420,45,3,2,354,0,0,1,10,0.7526302580059935,290,2274,24,5,0
38,36050,90,7,5,279,1,0,0,8,0.5881067362172293,213,3814,3,1,1
37,73952,22,18,6,342,0,0,3,4,0.028164098326893705,62,261,20,14,0
36,116570,10,4,2,322,1,1,1,10,0.7647433785470312,144,3930,40,13,0
36,141016,7,10,1,163,1,0,1,6,0.6126941995656786,214,2011,0,7,0
29,38484,73,16,8,67,1,1,2,9,0.08073264291530635,86,3222,41,2,0
54,92648,89,16,8,361,0,1,2,8,0.11858173130206051,241,2693,48,17,0
59,89945,15,1,6,287,1,1,1,19,0.4811932268134206,278,2720,36,12,0
34,83678,77,0,4,211,1,0,1,14,0.8528384584160533,222,845,42,8,0
54,61323,46,3,3,119,0,0,1,10,0.5537482131833091,142,4084,27,3,0
65,116332,90,8,3,184,1,1,2,2,0.9196157660823784,135,883,0,2,0
56,124605,85,1,0,215,1,0,2,14,0.8156525944742805,116,3586,15,3,0
45,117363,87,2,3,129,0,0,0,16,0.6307836303248866,70,2663,1,12,0
58,65361,61,5,6,77,0,0,2,2,0.3133620959184531,22,402,1,1,0
52,40315,92,12,4,169,1,0,3,19,0.8527337448300697,80,410,42,9,0
64,77968,61,14,8,37,0,1,3,3,0.6591932937932989,296,1969,16,6,1
65,56519,51,10,3,54,0,1,1,10,0.5527653436476708,88,2980,21,4,0
35,39107,38,9,2,289,1,0,1,6,0.500623357401575,287,4537,15,19,0
31,85781,12,2,5,45,0,1,2,19,0.21281215603871484,192,1522,12,2,0
52,33869,88,19,3,170,0,1,3,13,0.01573868646428489,26,2863,6,5,0
61,110983,77,8,1,129,1,1,0,3,0.71650699070863,217,1639,49,3,0
58,57370,66,9,4,163,0,1,2,12,0.9196105907031453,72,4456,16,3,1
24,92695,54,11,3,69,1,1,2,0,0.1836622386207053,180,1985,20,11,0
58,90422,39,7,4,291,1,1,3,17,0.9347236536316684,9,269,30,15,0
30,37971,76,16,8,68,0,0,1,12,0.07191182589527867,50,3248,14,2,0
35,126805,39,4,3,104,1,1,1,2,0.5524651665744178,159,1079,42,9,0
54,55651,78,7,5,53,0,1,3,7,0.11555910958370608,192,1179,22,0,0
30,86974,30,17,3,362,1,0,3,17,0.8891044575877165,45,2572,40,10,0
53,131293,48,10,0,247,1,0,0,1,0.10324018988496886,199,3547,45,7,0
48,53446,83,9,1,308,0,0,3,19,0.2510546206391465,102,236,25,15,0
19,68108,31,14,5,105,0,1,1,5,0.80593402714518,137,894,29,12,0
33,105179,25,5,7,348,1,0,3,17,0.688486732988657,235,4782,10,8,0
26,33823,68,18,8,314,1,1,3,17,0.38812784043837456,189,452,37,0,0
26,43454,51,16,3,96,1,1,0,8,0.8367691511733996,116,225,25,16,0
55,33932,13,9,5,341,0,1,2,14,0.6356999441483905,70,3690,5,0,0
28,40220,63,4,2,26,0,0,0,2,0.2597774797905804,210,934,45,15,0
39,104090,42,15,8,71,0,1,3,8,0.7402693664726426,284,382,2,15,0
50,97965,54,11,7,184,1,0,2,17,0.33305971898922837,271,4287,24,12,0
53,58208,67,4,0,133,0,1,3,19,0.8157384359919858,230,4446,40,15,0
62,102980,80,0,1,173,0,1,2,19,0.7815921904196864,196,2866,14,19,0
40,40510,90,1,9,280,0,0,3,6,0.3085182196192813,272,192,20,6,0
62,74045,56,4,8,97,1,1,1,16,0.10365202510101401,208,625,41,11,0
62,40537,19,18,9,63,0,1,2,2,0.8207885450337765,41,4309,5,15,0
51,102683,46,14,2,112,1,1,2,6,0.3644488418363703,95,2287,22,15,0
26,135935,15,0,2,64,0,1,0,12,0.3253223967949833,246,3176,11,8,0
41,99134,32,10,9,215,0,0,1,8,0.018193227039010385,295,3472,26,14,0
25,132633,49,17,8,353,0,1,1,8,0.7258730801379752,269,1187,14,16,0
24,102254,21,2,2,289,0,0,1,4,0.27406822532587327,159,1715,7,4,0
53,138227,65,8,9,314,1,1,3,3,0.435872281424742,150,1805,24,5,1
35,43782,70,3,4,88,1,1,3,8,0.89979526125344,59,1808,42,8,0
20,144780,27,12,5,246,1,0,2,5,0.12530675033414085,11,2587,47,3,0
45,95587,23,8,2,331,0,0,3,9,0.03803907869270551,85,2164,18,14,0
23,112238,47,2,9,148,1,1,3,17,0.5605081486467006,116,1925,34,5,0
61,105720,95,15,7,356,1,0,2,2,0.699853624162535,57,3118,20,12,1
61,108004,12,7,1,239,1,0,0,19,0.5281704409692312,277,3507,17,10,0
38,52072,85,6,5,5,1,1,3,6,0.33957759759196415,191,2805,28,0,1
45,111015,66,16,1,236,0,1,1,11,0.3614306350694064,279,1989,26,8,0
57,124003,5,15,8,364,0,0,1,4,0.1496480681025718,19,1492,39,0,0
18,118938,9,17,5,266,1,0,3,16,0.31171556799342015,130,2768,9,1,0
53,102746,20,15,8,335,1,0,3,18,0.758885859642747,198,458,4,16,0
38,75702,82,14,3,237,0,0,2,3,0.49914106003890635,22,2022,21,4,0
60,132260,63,1,2,138,1,1,3,11,0.8907576291891183,32,2052,13,3,0
52,36057,86,19,1,164,1,1,0,14,0.168001555428958,45,4702,39,15,0
30,60916,72,3,7,281,1,1,2,1,0.44242263340605026,34,2127,0,19,0
66,57268,98,4,3,184,0,1,1,14,0.7016079595213028,21,3741,12,10,0
27,73978,73,6,1,153,0,1,2,10,0.2722877129849307,33,920,26,17,0
61,142894,71,14,8,105,0,1,3,0,0.2668460717847011,35,3275,48,1,0
64,53259,30,16,7,148,1,0,3,13,0.10560194864159456,100,1602,47,15,0
27,83583,82,9,4,184,1,0,0,3,0.8929311828259087,153,3141,16,5,1
63,109400,91,19,7,270,1,1,0,5,0.17252877769956376,40,2671,7,7,0
30,64293,16,8,4,358,1,1,2,7,0.9701270534991201,9,1915,27,19,0
54,141581,85,15,6,190,0,1,1,19,0.44883783802550115,113,4289,25,18,1
55,37043,5,2,4,162,0,0,2,1,0.9817855077897027,41,4207,19,14,0
41,80430,29,8,4,200,0,0,2,3,0.04035340069768023,138,1730,18,13,0
19,137009,47,7,3,105,0,0,0,16,0.5670930860139222,71,3992,13,0,0
39,68893,22,6,4,214,0,0,2,8,0.6908389037141133,70,4762,49,5,0
34,70642,78,16,6,323,1,0,0,18,0.5163490254400751,109,2522,24,17,1
53,108065,57,4,2,219,0,1,0,7,0.5701027944655646,106,1110,35,0,0
31,60868,83,6,3,344,1,1,2,8,0.5384002294018171,252,1288,27,17,0
27,56309,35,12,7,216,1,1,0,12,0.1494571609148747,71,1980,7,15,0
52,53284,88,17,5,28,1,0,3,7,0.5319076503535289,224,268,48,18,0
42,143259,60,13,7,237,0,0,3,13,0.5417297626312678,133,4585,32,17,0
20,130804,70,17,1,63,0,0,2,17,0.3555816167097373,45,3374,5,11,0
64,99000,60,2,8,95,0,0,1,17,0.6074835056645609,79,2538,24,2,0
55,114179,58,16,6,153,0,0,1,9,0.41190410479357276,111,1612,0,3,0
34,92107,3,18,4,27,1,1,3,19,0.7551548747996192,269,116,29,4,0
29,95049,34,6,6,339,0,1,0,0,0.03821012107675703,33,2565,4,7,0
69,59265,45,3,1,175,1,0,1,11,0.009950906977007623,57,1923,8,5,0
41,111490,50,14,3,250,1,1,1,2,0.5239209409524871,216,2072,7,15,0
46,53880,2,7,6,193,1,0,2,19,0.98922302733961,194,211,23,15,0
60,114579,15,15,1,278,0,0,2,11,0.4454611538682801,104,4424,24,16,0
42,30255,37,0,7,38,1,0,1,17,0.011879179950171626,268,584,40,11,0
53,31502,15,15,9,68,0,0,1,11,0.3171059140209921,125,3368,7,13,0
43,100192,60,1,9,276,0,0,3,6,0.46725089598072056,233,2667,37,13,0
55,95424,96,1,4,119,1,1,2,2,0.9011292432214887,84,3922,20,5,0
18,105838,85,7,4,85,1,1,2,6,0.12128242364026875,200,1859,18,17,0
37,100966,64,11,7,176,0,1,1,12,0.9243901446008894,103,55,2,10,0
45,71366,81,10,0,93,0,1,3,10,0.9401533291411517,222,4562,38,11,0
33,57425,98,5,5,91,1,0,0,19,0.6409572467231613,44,3889,15,0,0
64,82328,96,18,1,80,0,1,2,19,0.22518275424882273,158,43,0,14,0
34,144280,52,17,0,340,0,0,2,16,0.536708300639239,168,1541,9,3,0
57,97396,23,4,6,227,0,0,1,14,0.8166504366235176,45,4974,5,2,0
45,101694,99,14,3,87,0,0,1,5,0.35804702250778053,257,498,4,7,0
29,35806,37,7,0,349,1,1,0,5,0.9053117172869877,123,3272,16,3,0
44,116274,41,5,9,127,0,0,2,6,0.08692255434151686,139,2168,20,6,0
59,47106,57,11,5,297,1,1,3,8,0.307184302975804,42,5,28,2,0
64,86731,97,18,9,189,0,0,3,8,0.993197911502792,50,4132,30,6,0
47,105010,25,11,5,354,0,0,1,17,0.5838742493133848,275,4321,2,1,0
58,112533,37,11,2,133,0,0,3,0,0.5903417027966589,228,743,37,12,0
51,148019,40,8,5,135,0,1,3,17,0.23987007841684538,224,4244,27,14,0
54,62599,85,9,9,324,0,0,1,17,0.8575573701522831,202,1257,27,3,1
23,101326,46,16,8,39,1,1,0,11,0.4290818057267327,172,4954,0,3,0
24,147804,60,17,5,137,0,1,0,0,0.7935381060687504,81,90,11,13,0
49,105706,98,15,0,286,0,0,2,18,0.8106841463266861,30,1752,15,5,0
49,39004,19,3,9,255,0,0,1,13,0.17485725147481002,40,2081,24,17,0
42,138282,91,17,5,285,1,1,1,13,0.5017878733008514,208,4244,17,18,1
50,145018,9,2,7,84,0,1,2,15,0.38399065613769046,273,4735,7,9,0
24,81364,69,15,6,316,1,0,3,5,0.15484567746548472,95,1946,5,6,0
69,55792,5,13,7,26,0,1,0,16,0.123396436301768,9,2459,49,12,0
29,125752,89,8,7,229,1,0,2,12,0.045799521359448314,264,2051,8,19,0
33,94912,26,5,8,290,1,0,2,18,0.701963478538606,154,4399,17,15,0
33,84645,19,3,2,315,1,0,2,19,0.782150652147032,281,3878,29,8,0
60,37232,30,1,6,287,1,0,0,1,0.47138876384184436,248,1727,19,12,0
53,108210,48,9,5,345,0,0,3,9,0.5639194848268552,84,3766,17,1,0
30,84766,16,10,1,131,1,1,0,8,0.26199577589062706,28,106,36,3,0
24,111588,71,6,4,90,0,0,1,11,0.7148004277340533,19,4291,28,18,0
53,78542,18,4,2,355,1,1,1,7,0.5839566405203185,142,3377,10,9,0
64,35913,56,3,4,228,1,0,2,8,0.8823160099303106,179,2966,17,0,0
68,142406,21,5,8,26,1,0,1,10,0.7461476890664432,214,3255,32,3,0
26,143693,31,1,7,302,1,1,0,0,0.018935417612639394,105,4360,2,15,0
49,123449,1,1,8,281,1,1,1,10,0.8098498523349905,128,359,27,6,0
28,40567,3,15,8,279,0,1,1,18,0.027129436606681434,3,1143,4,4,0
25,68379,95,12,7,198,1,0,3,1,0.8138455567313655,219,3100,15,12,1
50,104968,25,6,7,299,0,1,0,13,0.9872676761208549,184,3590,3,15,0
40,30319,8,4,5,153,1,1,1,3,0.4808785415675705,187,2449,17,5,0
42,120005,65,16,5,298,1,1,0,19,0.2268976304805832,290,795,26,18,1
25,140990,62,12,5,42,1,1,1,14,0.009571219167320177,162,4636,17,17,0
62,122026,7,14,9,321,1,1,3,1,0.15029300229157194,100,4780,1,10,0
39,116120,7,2,5,109,0,0,1,15,0.5037820459204441,154,1808,5,14,0
21,34791,8,3,8,110,1,1,2,3,0.806585844435284,174,1023,47,8,0
57,127272,19,14,9,0,0,0,3,1,0.8714780857940928,268,4496,34,18,0
20,30329,17,17,0,139,0,0,1,14,0.683560899179019,261,2902,18,11,0
46,104387,11,2,9,177,0,1,2,18,0.08682096707049991,86,3525,28,13,0
58,91032,49,6,5,59,0,1,1,18,0.9913439612936327,160,3959,10,16,0
46,74078,11,7,7,182,0,0,2,15,0.747103986339199,136,1518,37,17,0
51,118662,41,10,0,281,0,0,3,11,0.426457163560387,185,2890,0,2,0
51,51300,62,8,5,312,1,1,1,2,0.8136755441646669,37,2349,20,16,0
45,105700,52,19,8,220,0,0,0,19,0.588572903691902,239,4676,34,14,0
30,80945,66,11,5,226,0,0,1,14,0.6027826425470604,299,1695,7,13,1
32,85609,68,4,1,143,0,0,0,6,0.9713022380729155,31,2116,2,2,0
40,90562,92,0,0,223,0,0,3,8,0.8011279940550238,225,4821,14,3,0
61,120045,97,13,3,51,0,0,0,14,0.26215070692180387,105,2496,16,14,0
43,91901,75,2,5,80,0,1,2,19,0.17515795381938726,58,2941,27,16,0
21,35703,67,14,9,148,1,0,0,12,0.17230874403822238,99,1586,49,12,0
43,122645,40,9,9,26,1,0,3,6,0.45450377601358416,173,334,35,15,0
57,93115,5,9,8,231,0,1,3,15,0.3885637738662382,140,3402,40,16,0
26,138953,85,2,4,110,0,1,0,9,0.4527618509256244,246,4022,13,16,0
22,118090,22,5,6,78,1,0,2,1,0.06269766394223797,68,4827,47,5,0
49,57676,37,4,5,278,0,0,3,18,0.202076948154583,63,144,16,4,0
37,91710,11,18,5,126,1,0,1,5,0.7975009153635321,153,1697,38,7,0
67,90077,44,13,8,280,1,1,3,17,0.7576012427042385,48,3003,19,3,0
28,119340,86,16,4,318,1,0,1,1,0.3933117497630455,210,2747,38,19,1
32,75440,53,11,1,340,0,0,0,0,0.3904635378628931,235,1751,5,2,0
49,66923,77,8,7,181,1,0,2,14,0.883823208567002,219,2241,5,5,1
45,59802,61,2,2,118,1,1,1,9,0.1818765389955478,193,4360,12,19,0
39,120331,67,17,8,265,0,1,2,2,0.3572145201010708,258,2211,34,2,1
58,92904,13,3,4,177,0,1,2,9,0.7634760040131375,148,2524,34,18,0
34,90162,92,13,0,200,1,1,0,2,0.574586587572083,166,1055,45,7,0
43,95169,11,5,3,69,0,1,3,5,0.06026447953987668,37,4826,26,3,0
61,98147,11,14,8,157,0,0,3,1,0.011823906066396495,27,3878,31,0,0
24,52075,85,16,0,310,1,1,3,8,0.01913444087854732,101,4567,33,17,0
59,147281,85,4,7,97,0,1,2,7,0.655982372640957,61,2906,2,9,0
43,112015,7,5,7,204,1,0,3,0,0.6224895857150616,272,63,31,2,0
42,104716,17,4,8,85,0,0,3,16,0.044511466481176765,167,4007,6,11,0
27,39304,48,18,8,360,1,0,0,12,0.13196281264812448,230,95,33,11,0
62,89622,14,13,5,279,0,0,3,4,0.7225586065535503,109,4204,20,4,0
36,84215,63,3,4,84,1,0,2,6,0.3095898312904033,34,3435,28,19,0
28,110146,64,4,6,358,0,0,0,8,0.991685460856987,209,4949,3,11,0
30,103973,97,10,8,214,1,1,3,13,0.3124846552324547,184,4841,3,12,1
25,138654,75,1,4,132,0,1,1,18,0.3356869912434687,212,735,38,2,0
57,42521,77,1,2,246,0,1,3,0,0.41947128091176944,280,1402,0,17,0
21,148037,65,19,8,140,1,0,2,2,0.8276562693552995,270,4218,30,7,1
64,54028,34,11,9,75,0,0,0,15,0.557291370119688,248,3776,44,6,0
48,69328,9,15,0,97,1,1,3,7,0.8572457381245562,146,4864,16,14,0
45,57301,77,16,0,302,0,1,1,6,0.4272072180188181,178,553,6,16,0
28,68015,37,3,9,54,0,0,3,10,0.608280771387464,140,4066,48,0,0
60,117276,30,13,3,304,1,1,0,14,0.00461931785195191,95,145,43,15,0
18,66845,41,6,1,258,0,0,0,12,0.5755477912650299,205,4314,49,13,0
66,116818,45,14,6,21,1,0,0,19,0.08052266773880701,24,884,35,9,0
64,106394,47,15,1,34,0,0,0,5,0.1930137541661856,255,2725,20,19,0
69,74159,7,7,6,27,1,0,0,4,0.9975383658284536,210,386,22,3,0
55,73714,14,1,7,169,0,1,2,3,0.6371797585475917,150,4722,12,3,0
41,110722,48,18,7,139,0,1,1,18,0.8692553763658682,210,1637,41,5,0
64,129721,6,0,2,128,1,1,1,14,0.05732519291874183,80,4371,33,14,0
48,126730,34,3,8,99,0,1,1,4,0.38456113624240296,108,1862,35,4,0
58,55230,80,10,9,246,0,0,2,10,0.8624409281843489,137,1156,4,14,1
63,122554,46,9,9,22,1,1,0,17,0.4107844978057016,280,1816,35,18,0
67,79262,59,17,9,356,0,1,3,9,0.25363018632171286,185,2281,30,19,0
43,120201,70,0,5,283,1,0,2,15,0.4809869216553804,90,52,11,18,0
66,71722,8,16,3,112,0,0,0,3,0.4709394598658063,63,2955,45,2,0
67,76359,24,15,7,196,0,1,2,18,0.9906859528208491,171,2357,41,1,0
22,92796,67,11,3,163,1,0,3,4,0.35450435390941626,151,2282,27,0,0
37,70159,4,15,3,309,1,0,3,14,0.9573469993101106,241,4948,47,2,0
69,139668,96,8,7,55,0,0,1,5,0.912032694669961,151,4056,27,18,1
58,138675,1,16,3,9,1,0,2,1,0.4495110743075943,19,578,6,0,0
28,117052,34,2,0,132,0,0,3,9,0.944981111573806,31,2950,33,15,0
50,130808,9,17,5,151,0,0,0,19,0.7288787265616178,161,4867,21,0,0
67,120209,63,14,7,190,1,0,1,5,0.8850111180716391,51,3843,23,10,1
55,35239,76,14,2,283,1,0,3,18,0.8917711434804846,254,2089,13,13,0
44,144980,10,15,1,276,1,1,1,5,0.08546089269163581,37,4678,15,18,0
51,121951,10,19,5,242,1,1,0,14,0.8968248363549145,269,2068,10,8,0
32,80886,50,0,0,331,0,0,0,0,0.48958061040379885,151,1402,29,14,0
49,133424,44,0,4,275,0,1,2,7,0.6370356562858568,199,1545,37,12,0
38,57195,48,3,5,189,1,0,0,10,0.3005174839721123,263,3426,41,10,0
63,134697,87,12,7,114,0,0,0,13,0.6455192004242816,133,2540,6,2,1
22,124859,6,3,6,351,1,1,0,0,0.02707845335941772,233,4698,45,16,0
23,130500,88,7,5,306,0,1,1,13,0.3711801614049466,170,3792,44,4,1
55,131770,24,12,1,357,1,0,0,9,0.6285888458391747,279,2962,2,13,0
39,126299,85,7,7,295,0,0,1,16,0.1968730356696855,66,969,14,1,0
35,64674,95,13,7,233,0,0,3,10,0.6726216774976714,5,2090,48,1,0
31,48105,58,0,4,340,1,0,3,9,0.8288817995440175,65,2649,29,12,0
27,140187,64,8,2,80,0,1,1,14,0.037337273425895656,143,903,32,9,0
63,59739,94,0,7,192,1,1,1,11,0.6039497056678399,61,3763,36,5,0
30,143741,56,6,4,363,1,1,0,2,0.5806268747603383,232,742,36,2,0
48,61969,98,19,2,257,0,1,0,17,0.7820839844510241,212,4427,16,11,0
47,44497,82,12,8,230,0,0,1,6,0.6975096138108866,145,565,47,18,1
20,31816,12,14,8,13,0,1,2,10,0.4546200300202935,250,3959,19,4,0
47,148915,35,8,6,13,1,1,2,17,0.3545217692655377,112,1703,32,1,0
23,122019,71,15,7,43,0,1,2,16,0.9856489797330084,79,4252,26,18,1
46,89254,89,16,4,209,0,0,3,15,0.5017776322847212,145,2073,36,9,1
25,139017,6,8,4,39,1,0,0,2,0.40792900595386605,269,2479,19,10,0
61,117695,65,5,4,33,0,0,1,12,0.9930011674055564,153,4707,33,0,0
62,99385,80,19,1,234,0,0,3,7,0.1805020725932579,69,1192,30,0,0
60,117148,60,11,2,320,0,0,3,4,0.18613329937754497,266,3319,4,8,0
61,135153,68,15,7,233,0,1,0,6,0.9764725249092998,1,2673,17,2,0
50,63826,29,14,5,273,0,1,1,18,0.6576903207990813,280,4596,18,18,0
34,140034,38,6,8,289,0,1,2,18,0.5197389861825676,249,202,37,13,0
65,93365,92,9,6,342,1,1,0,11,0.06777592961634082,249,4061,16,14,0
28,114242,22,3,5,335,0,0,3,8,0.3558611012381022,167,52,22,2,0
30,80100,8,2,3,228,0,0,3,16,0.43333475356906614,8,748,42,10,0
67,120099,63,17,6,317,0,0,3,9,0.5114039458336004,139,1201,46,6,1
28,34359,96,0,3,127,1,0,3,17,0.4365667510248088,41,2787,1,9,0
48,126205,97,12,6,325,1,1,2,0,0.4381088504967501,123,759,43,12,1
45,42809,13,17,4,208,0,0,1,14,0.994835444751342,180,3552,23,0,0
61,94450,27,7,1,303,1,1,2,10,0.9739908650320159,157,1004,47,14,0
23,68428,18,10,6,79,1,0,3,3,0.08619789609253425,69,2462,43,17,0
58,124990,18,9,7,294,1,1,1,5,0.16862286180727004,225,2817,0,6,0
33,102790,77,3,9,175,0,0,0,12,0.9416098339107611,59,2763,21,16,0
21,141126,86,3,1,232,1,1,0,7,0.31899888529417764,120,3281,13,0,0
52,120321,62,3,5,325,0,1,2,6,0.6115400788245053,54,3911,38,14,0
65,32093,14,11,3,335,1,1,0,4,0.7978637424736366,254,962,39,5,0
43,74498,11,7,4,264,1,0,3,4,0.47087402902295306,58,3255,12,15,0
29,146251,86,12,0,284,1,0,1,15,0.016618788076234625,35,4256,11,17,0
28,70985,17,7,5,117,0,0,1,5,0.8280758582189404,57,158,6,11,0
54,62009,51,2,7,165,0,1,2,15,0.7562400890659248,106,2499,1,8,0
42,112094,96,11,1,317,1,1,1,14,0.0414319910158788,92,4374,2,6,0
35,47718,14,17,0,141,1,1,0,5,0.897371428244753,92,100,39,15,0
36,46705,57,14,8,246,0,1,2,7,0.8570133444395742,13,3838,35,15,0
40,117618,93,13,1,176,1,0,3,2,0.27504570198140965,201,1826,12,2,0
55,92598,6,8,7,298,0,1,2,8,0.0801396104825528,257,1396,38,14,0
35,107878,57,4,4,343,0,0,0,8,0.40317373111749655,198,1253,29,3,0
43,42239,4,14,1,263,1,1,0,4,0.8749025752766991,119,3776,43,10,0
23,76622,11,7,4,167,1,0,0,18,0.4824127869427295,290,3970,35,1,0
21,76665,74,2,8,24,0,1,2,15,0.2815765145029234,219,4317,36,12,0
61,62274,92,11,5,190,1,1,2,15,0.23176566540405452,167,1657,13,13,1
68,41419,11,4,2,14,1,0,1,17,0.35503495792860806,177,2331,25,12,0
46,138368,99,8,7,15,1,0,2,11,0.9939492681829453,153,3151,46,0,1
51,45003,79,19,0,309,0,1,3,15,0.8784242871525781,142,116,39,19,0
34,60866,8,2,8,126,0,1,2,4,0.5470424897437195,214,4975,6,1,0
60,51988,84,7,8,266,0,1,1,2,0.8084142140855115,137,3267,27,9,1
60,85894,59,12,3,27,0,0,3,6,0.31627147397772426,244,534,7,14,0
33,138563,21,7,7,262,0,0,3,19,0.6152108706520126,282,2407,14,9,0
19,120444,65,4,2,293,0,0,2,13,0.8727509495807636,240,4347,4,6,0
51,35674,93,6,5,151,0,0,1,15,0.3676863318212029,145,2966,32,0,1
25,100538,24,4,9,67,0,0,1,0,0.8003966651269462,287,4529,43,8,0
30,123103,30,8,9,36,0,1,3,4,0.6143228508862351,228,590,42,11,0
59,96446,99,4,7,34,0,1,3,7,0.6153585894271785,105,2816,35,8,0
25,59072,97,7,8,133,1,0,1,1,0.041096380551927214,76,3940,48,3,0
47,63717,84,11,7,160,0,1,0,6,0.8992606251530992,239,535,35,16,1
49,117345,57,3,8,223,0,0,0,5,0.7761441524404206,58,497,2,7,0
53,56651,80,8,3,109,1,0,2,9,0.03647180976573783,186,2412,21,2,0
64,147202,73,13,9,101,0,0,1,2,0.6107462804960296,252,3788,21,16,1
47,74291,95,18,0,354,0,0,3,5,0.7459018830051438,265,933,31,18,0
18,139525,17,12,6,181,1,0,0,18,0.7951222202648208,13,4279,37,1,0
60,93350,59,2,9,146,0,1,3,1,0.08854778443771139,244,2333,49,9,0
56,112020,31,3,3,215,1,1,3,18,0.6399407293644821,178,1875,22,6,0
34,34646,64,0,0,138,0,1,1,16,0.23297591877229862,100,1000,20,11,0
37,69713,48,0,2,326,0,1,3,3,0.45143769591796745,82,3957,3,8,0
41,97936,23,10,6,187,1,0,1,2,0.5264548417155842,112,4092,14,10,0
67,74331,70,15,2,87,0,1,3,13,0.02734430197967408,93,4516,44,12,0
39,52185,30,3,0,246,1,1,0,2,0.29953987711777463,230,2767,20,1,0
46,114263,55,6,6,185,0,0,1,10,0.7974424680085044,99,3220,19,10,0
39,128656,7,11,7,87,1,1,3,9,0.8423495797295586,239,1649,19,7,0
61,82107,75,5,4,333,1,1,2,2,0.3300105925538763,159,837,24,2,0
26,143793,98,19,5,151,0,1,2,8,0.441797419861944,90,4841,44,4,1
54,96554,12,8,2,266,0,1,2,15,0.8311948562040942,278,3198,30,8,0
27,47563,60,7,4,199,0,0,2,17,0.20078835677111317,33,1993,3,8,0
53,100729,52,13,2,334,1,0,0,4,0.730975305862588,202,1758,28,16,0
54,45701,27,14,1,245,1,1,0,14,0.40732129447133614,278,2693,34,1,0
45,99072,12,4,6,215,0,0,2,15,0.9871039180172418,299,4856,29,16,0
45,78217,13,14,9,73,1,1,3,17,0.6017813733560393,105,4022,8,1,0
59,74610,72,5,6,159,1,1,0,5,0.14807324123000998,167,819,36,5,0
60,114422,80,0,7,254,1,1,2,3,0.17186458134026883,183,3672,4,16,0
38,132123,62,19,0,16,1,0,0,12,0.02730649584759437,199,1363,17,2,0
41,80131,29,8,1,137,1,0,0,0,0.7148275944727585,13,4834,32,0,0
59,59410,35,3,1,5,0,1,3,1,0.44333270985928486,238,4544,12,5,0
57,129280,60,1,2,218,0,0,3,14,0.010968834094497337,239,1438,32,9,0
19,88715,29,5,6,0,1,0,1,3,0.10142052438923321,245,2300,48,7,0
25,146968,31,1,6,63,0,0,3,12,0.28942017540691933,62,973,39,11,0
65,68665,77,2,6,208,1,0,2,13,0.42411734971963855,231,2114,36,16,0
44,45957,76,6,0,0,1,1,1,14,0.9384464186960285,289,2811,1,0,0
39,78127,61,19,1,356,0,1,2,7,0.5412923415837868,159,3407,43,6,0
54,93589,2,16,7,188,1,1,3,8,0.8942355796635327,135,4557,41,10,0
44,76008,33,8,8,246,0,1,3,4,0.25053019591978787,22,1602,11,15,0
46,91920,72,8,9,256,0,1,0,2,0.3322325988385738,293,488,28,16,0
20,62875,62,18,6,173,0,0,2,6,0.8807998140446336,234,4875,28,13,1
61,143828,59,4,0,108,0,0,1,7,0.49136173723492904,226,65,46,13,0
